data_num,trick_type,time,mag_x,mag_y,mag_z,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1.0,1.0,984375.0,-4897.0,8809.0,-6535.0,-0.12,9.74,0.39,0.05,-0.12,-0.03
1.0,1.0,998047.0,-4898.0,8760.0,-6684.0,-0.12,9.73,0.38,0.05,-0.12,-0.03
1.0,1.0,1011719.0,-4981.0,8837.0,-6602.0,-0.13,9.73,0.4,0.05,-0.12,-0.03
1.0,1.0,1025391.0,-4967.0,8836.0,-6514.0,-0.12,9.75,0.39,0.05,-0.12,-0.03
1.0,1.0,1039062.0,-4895.0,8795.0,-6505.0,-0.12,9.74,0.39,0.05,-0.12,-0.03
1.0,1.0,1053711.0,-4889.0,8745.0,-6569.0,-0.13,9.73,0.39,0.05,-0.12,-0.03
1.0,1.0,1067383.0,-4859.0,8754.0,-6553.0,-0.13,9.73,0.39,0.05,-0.12,-0.03
1.0,1.0,1081055.0,-4909.0,8793.0,-6624.0,-0.13,9.73,0.4,0.05,-0.12,-0.03
1.0,1.0,1094727.0,-4977.0,8829.0,-6572.0,-0.12,9.74,0.39,0.05,-0.12,-0.03
1.0,1.0,1108398.0,-4948.0,8858.0,-6496.0,-0.12,9.73,0.39,0.05,-0.12,-0.03
1.0,1.0,1122070.0,-4901.0,8770.0,-6508.0,-0.12,9.74,0.4,0.05,-0.12,-0.03
1.0,1.0,1135742.0,-4888.0,8737.0,-6607.0,-0.12,9.74,0.39,0.05,-0.12,-0.03
1.0,1.0,1149414.0,-4985.0,8761.0,-6588.0,-0.12,9.74,0.4,0.05,-0.12,-0.03
1.0,1.0,1163086.0,-4902.0,8765.0,-6695.0,-0.12,9.72,0.39,0.05,-0.12,-0.03
1.0,1.0,1176758.0,-4975.0,8847.0,-6601.0,-0.14,9.73,0.39,0.05,-0.12,-0.03
1.0,1.0,1190430.0,-4934.0,8824.0,-6526.0,-0.12,9.74,0.39,0.05,-0.12,-0.03
1.0,1.0,1204102.0,-4837.0,8758.0,-6566.0,-0.13,9.74,0.39,0.05,-0.12,-0.03
1.0,1.0,1217773.0,-4856.0,8729.0,-6622.0,-0.12,9.74,0.38,0.05,-0.12,-0.03
1.0,1.0,1231445.0,-4944.0,8803.0,-6597.0,-0.12,9.74,0.38,0.05,-0.12,-0.03
1.0,1.0,1245117.0,-4925.0,8760.0,-6600.0,-0.12,9.73,0.39,0.05,-0.12,-0.03
1.0,1.0,1258789.0,-4972.0,8843.0,-6581.0,-0.13,9.74,0.4,0.05,-0.12,-0.03
1.0,1.0,1272461.0,-4915.0,8833.0,-6500.0,-0.13,9.73,0.39,0.05,-0.12,-0.03
1.0,1.0,1286133.0,-4874.0,8760.0,-6547.0,-0.13,9.73,0.4,0.05,-0.12,-0.03
1.0,1.0,1299805.0,-4898.0,8739.0,-6646.0,-0.12,9.73,0.38,0.05,-0.12,-0.03
1.0,1.0,1313477.0,-4996.0,8847.0,-6589.0,-0.13,9.74,0.39,0.05,-0.12,-0.03
1.0,1.0,1327148.0,-4968.0,8846.0,-6491.0,-0.12,9.75,0.4,0.05,-0.12,-0.03
1.0,1.0,1340820.0,-4987.0,8887.0,-6575.0,-0.12,9.75,0.38,0.05,-0.12,-0.03
1.0,1.0,1354492.0,-4935.0,8805.0,-6511.0,-0.12,9.74,0.39,0.05,-0.12,-0.03
1.0,1.0,1368164.0,-4896.0,8745.0,-6587.0,-0.12,9.74,0.4,0.05,-0.12,-0.03
1.0,1.0,1382812.0,-4966.0,8808.0,-6684.0,-0.14,9.73,0.39,0.05,-0.12,-0.03
1.0,1.0,1396484.0,-4966.0,8849.0,-6558.0,-0.13,9.73,0.4,0.05,-0.12,-0.03
1.0,1.0,1410156.0,-4943.0,8846.0,-6515.0,-0.12,9.74,0.4,0.05,-0.12,-0.03
1.0,1.0,1423828.0,-4999.0,8878.0,-6565.0,-0.13,9.74,0.39,0.05,-0.12,-0.03
1.0,1.0,1437500.0,-4929.0,8817.0,-6519.0,-0.12,9.74,0.4,0.05,-0.12,-0.03
1.0,1.0,1451172.0,-4915.0,8778.0,-6629.0,-0.12,9.74,0.4,0.05,-0.12,-0.03
1.0,1.0,1464844.0,-4961.0,8811.0,-6646.0,-0.13,9.74,0.39,0.05,-0.12,-0.03
1.0,1.0,1478516.0,-4977.0,8871.0,-6550.0,-0.11,9.74,0.39,0.05,-0.12,-0.03
1.0,1.0,1492187.0,-4937.0,8840.0,-6534.0,-0.12,9.73,0.39,0.05,-0.12,-0.03
1.0,1.0,1505859.0,-4872.0,8868.0,-6525.0,-0.12,9.74,0.39,0.05,-0.12,-0.03
1.0,1.0,1519531.0,-4907.0,8802.0,-6553.0,-0.12,9.73,0.39,0.05,-0.12,-0.03
1.0,1.0,1533203.0,-4897.0,8774.0,-6613.0,-0.12,9.72,0.38,0.05,-0.12,-0.03
1.0,1.0,1546875.0,-4960.0,8804.0,-6640.0,-0.13,9.73,0.39,0.05,-0.12,-0.03
1.0,1.0,1560547.0,-4971.0,8838.0,-6558.0,-0.13,9.74,0.39,0.05,-0.12,-0.03
1.0,1.0,1574219.0,-4893.0,8811.0,-6503.0,-0.12,9.74,0.39,0.05,-0.12,-0.03
1.0,1.0,1587891.0,-4882.0,8751.0,-6549.0,-0.12,9.74,0.39,0.05,-0.12,-0.03
1.0,1.0,1601562.0,-4880.0,8800.0,-6545.0,-0.12,9.73,0.4,0.05,-0.12,-0.03
1.0,1.0,1615234.0,-4899.0,8741.0,-6677.0,-0.13,9.74,0.39,0.05,-0.12,-0.03
1.0,1.0,1628906.0,-4959.0,8803.0,-6637.0,-0.12,9.73,0.39,0.05,-0.12,-0.03
1.0,1.0,1642578.0,-4954.0,8876.0,-6541.0,-0.13,9.73,0.39,0.05,-0.12,-0.03
1.0,1.0,1656250.0,-4873.0,8834.0,-6524.0,-0.13,9.73,0.4,0.05,-0.12,-0.03
1.0,1.0,1669922.0,-4856.0,8769.0,-6629.0,-0.14,9.74,0.4,0.05,-0.12,-0.03
1.0,1.0,1683594.0,-4948.0,8833.0,-6660.0,-0.12,9.74,0.4,0.05,-0.12,-0.03
1.0,1.0,1697266.0,-4895.0,8782.0,-6673.0,-0.13,9.74,0.39,0.05,-0.12,-0.03
1.0,1.0,1710937.0,-4985.0,8848.0,-6589.0,-0.12,9.74,0.39,0.05,-0.12,-0.03
1.0,1.0,1724609.0,-4962.0,8847.0,-6532.0,-0.12,9.74,0.39,0.05,-0.12,-0.03
1.0,1.0,1738281.0,-4906.0,8798.0,-6508.0,-0.12,9.74,0.4,0.05,-0.12,-0.03
1.0,1.0,1751953.0,-4907.0,8759.0,-6642.0,-0.12,9.73,0.4,0.05,-0.12,-0.03
1.0,1.0,1765625.0,-4992.0,8790.0,-6621.0,-0.12,9.74,0.38,0.05,-0.12,-0.03
1.0,1.0,1779297.0,-5000.0,8851.0,-6795.0,-0.13,9.74,0.39,0.05,-0.12,-0.03
1.0,1.0,1792969.0,-5016.0,8834.0,-6603.0,-0.13,9.74,0.39,0.05,-0.12,-0.03
1.0,1.0,1806641.0,-4976.0,8878.0,-6464.0,-0.12,9.73,0.39,0.05,-0.12,-0.03
1.0,1.0,1820312.0,-4912.0,8748.0,-6506.0,-0.13,9.74,0.39,0.05,-0.12,-0.03
1.0,1.0,1833984.0,-4899.0,8757.0,-6652.0,-0.13,9.73,0.39,0.05,-0.12,-0.03
1.0,1.0,1847656.0,-4972.0,8800.0,-6662.0,-0.12,9.73,0.39,0.05,-0.12,-0.03
1.0,1.0,1861328.0,-4967.0,8813.0,-6506.0,-0.13,9.74,0.39,0.05,-0.12,-0.03
1.0,1.0,1875000.0,-4917.0,8827.0,-6560.0,-0.12,9.74,0.39,0.05,-0.12,-0.03
1.0,1.0,1888672.0,-4973.0,8840.0,-6497.0,-0.12,9.74,0.4,0.05,-0.12,-0.03
1.0,1.0,1902344.0,-4922.0,8765.0,-6560.0,-0.13,9.74,0.39,0.05,-0.12,-0.03
1.0,1.0,1916016.0,-4915.0,8751.0,-6659.0,-0.12,9.74,0.4,0.05,-0.12,-0.03
1.0,1.0,1929687.0,-5009.0,8817.0,-6624.0,-0.12,9.73,0.39,0.05,-0.12,-0.03
1.0,1.0,1943359.0,-4972.0,8871.0,-6489.0,-0.13,9.74,0.4,0.05,-0.12,-0.03
1.0,1.0,1957031.0,-4886.0,8803.0,-6484.0,-0.12,9.75,0.4,0.05,-0.12,-0.03
1.0,1.0,1970703.0,-4915.0,8820.0,-6471.0,-0.13,9.73,0.39,0.05,-0.12,-0.03
1.0,1.0,1984375.0,-4871.0,8745.0,-6513.0,-0.12,9.72,0.4,0.05,-0.12,-0.03
1.0,1.0,1998047.0,-4950.0,8767.0,-6665.0,-0.13,9.73,0.4,0.05,-0.12,-0.03
1.0,1.0,2011719.0,-5014.0,8824.0,-6568.0,-0.12,9.74,0.39,0.05,-0.12,-0.03
1.0,1.0,2025391.0,-4979.0,8856.0,-6511.0,-0.13,9.73,0.39,0.05,-0.12,-0.03
1.0,1.0,2039062.0,-4903.0,8789.0,-6586.0,-0.11,9.73,0.39,0.05,-0.12,-0.03
1.0,1.0,2052734.0,-4917.0,8741.0,-6704.0,-0.13,9.73,0.4,0.05,-0.12,-0.03
1.0,1.0,2066406.0,-4923.0,8752.0,-6583.0,-0.13,9.73,0.39,0.05,-0.12,-0.03
1.0,1.0,2080078.0,-4949.0,8754.0,-6666.0,-0.12,9.73,0.38,0.05,-0.12,-0.03
1.0,1.0,2093750.0,-4983.0,8836.0,-6606.0,-0.12,9.73,0.39,0.05,-0.12,-0.03
1.0,1.0,2107422.0,-4955.0,8834.0,-6484.0,-0.12,9.74,0.39,0.05,-0.12,-0.03
1.0,1.0,2121094.0,-4895.0,8752.0,-6550.0,-0.12,9.73,0.4,0.05,-0.12,-0.03
1.0,1.0,2134766.0,-4892.0,8763.0,-6643.0,-0.13,9.74,0.39,0.05,-0.12,-0.03
1.0,1.0,2148437.0,-4967.0,8818.0,-6574.0,-0.12,9.73,0.37,0.05,-0.12,-0.03
1.0,1.0,2162109.0,-4948.0,8774.0,-6651.0,-0.13,9.73,0.39,0.05,-0.12,-0.03
1.0,1.0,2175781.0,-4966.0,8847.0,-6521.0,-0.12,9.74,0.4,0.05,-0.12,-0.03
1.0,1.0,2189453.0,-4925.0,8852.0,-6502.0,-0.12,9.73,0.39,0.05,-0.12,-0.03
1.0,1.0,2203125.0,-4883.0,8753.0,-6564.0,-0.13,9.74,0.4,0.05,-0.12,-0.03
1.0,1.0,2216797.0,-4906.0,8770.0,-6675.0,-0.13,9.73,0.39,0.05,-0.12,-0.03
1.0,1.0,2230469.0,-4984.0,8839.0,-6596.0,-0.12,9.74,0.39,0.05,-0.12,-0.03
1.0,1.0,2244141.0,-4924.0,8804.0,-6608.0,-0.12,9.74,0.39,0.05,-0.12,-0.03
1.0,1.0,2257812.0,-4987.0,8889.0,-6514.0,-0.13,9.73,0.4,0.05,-0.12,-0.03
1.0,1.0,2271484.0,-4919.0,8819.0,-6527.0,-0.11,9.74,0.39,0.05,-0.12,-0.03
1.0,1.0,2285156.0,-4861.0,8783.0,-6557.0,-0.12,9.73,0.39,0.05,-0.12,-0.03
1.0,1.0,2298828.0,-4917.0,8810.0,-6657.0,-0.12,9.73,0.39,0.05,-0.12,-0.03
1.0,1.0,2313477.0,-4988.0,8837.0,-6555.0,-0.12,9.73,0.39,0.05,-0.12,-0.03
1.0,1.0,2327148.0,-4963.0,8831.0,-6592.0,-0.12,9.74,0.4,0.05,-0.12,-0.03
1.0,1.0,2341797.0,-4969.0,8861.0,-6510.0,-0.12,9.74,0.38,0.05,-0.12,-0.03
1.0,1.0,2355469.0,-4895.0,8817.0,-6485.0,-0.12,9.73,0.39,0.05,-0.12,-0.03
1.0,1.0,2369141.0,-4877.0,8796.0,-6599.0,-0.12,9.73,0.39,0.05,-0.12,-0.03
1.0,1.0,2382812.0,-4968.0,8818.0,-6607.0,-0.13,9.73,0.39,0.05,-0.12,-0.03
1.0,1.0,2396484.0,-4985.0,8869.0,-6530.0,-0.13,9.74,0.4,0.05,-0.12,-0.03
1.0,1.0,2410156.0,-5016.0,8818.0,-6612.0,-0.12,9.74,0.38,0.05,-0.12,-0.03
1.0,1.0,2423828.0,-5008.0,8851.0,-6491.0,-0.12,9.74,0.38,0.05,-0.12,-0.03
1.0,1.0,2437500.0,-4907.0,8853.0,-6487.0,-0.12,9.73,0.4,0.05,-0.12,-0.03
1.0,1.0,2451172.0,-4938.0,8772.0,-6588.0,-0.12,9.74,0.39,0.05,-0.12,-0.03
1.0,1.0,2464844.0,-4991.0,8821.0,-6625.0,-0.13,9.73,0.39,0.05,-0.12,-0.03
1.0,1.0,2478516.0,-5019.0,8873.0,-6536.0,-0.12,9.74,0.4,0.05,-0.12,-0.03
1.0,1.0,2492187.0,-4937.0,8795.0,-6570.0,-0.12,9.74,0.39,0.05,-0.12,-0.03
1.0,1.0,2505859.0,-4983.0,8845.0,-6526.0,-0.12,9.74,0.38,0.05,-0.12,-0.03
1.0,1.0,2519531.0,-4915.0,8789.0,-6534.0,-0.13,9.75,0.39,0.05,-0.12,-0.03
1.0,1.0,2533203.0,-4943.0,8779.0,-6637.0,-0.12,9.74,0.39,0.05,-0.12,-0.03
1.0,1.0,2546875.0,-4979.0,8850.0,-6597.0,-0.12,9.73,0.4,0.05,-0.12,-0.03
1.0,1.0,2560547.0,-4990.0,8889.0,-6477.0,-0.13,9.73,0.4,0.05,-0.12,-0.03
1.0,1.0,2574219.0,-4896.0,8814.0,-6515.0,-0.13,9.72,0.39,0.05,-0.12,-0.03
1.0,1.0,2587891.0,-4985.0,8858.0,-6517.0,-0.12,9.73,0.4,0.05,-0.12,-0.03
1.0,1.0,2601562.0,-4913.0,8801.0,-6598.0,-0.12,9.74,0.38,0.05,-0.12,-0.03
1.0,1.0,2615234.0,-4956.0,8791.0,-6629.0,-0.12,9.75,0.39,0.05,-0.12,-0.03
1.0,1.0,2628906.0,-5009.0,8857.0,-6653.0,-0.11,9.73,0.38,0.05,-0.12,-0.03
1.0,1.0,2642578.0,-5016.0,8888.0,-6493.0,-0.12,9.73,0.39,0.05,-0.12,-0.03
1.0,1.0,2656250.0,-4905.0,8800.0,-6511.0,-0.13,9.74,0.4,0.05,-0.12,-0.03
1.0,1.0,2670898.0,-4945.0,8768.0,-6615.0,-0.12,9.72,0.39,0.05,-0.12,-0.03
1.0,1.0,2684570.0,-4881.0,8770.0,-6526.0,-0.13,9.73,0.41,0.05,-0.12,-0.03
1.0,1.0,2698242.0,-4939.0,8781.0,-6638.0,-0.12,9.74,0.39,0.05,-0.12,-0.03
1.0,1.0,2711914.0,-4994.0,8817.0,-6562.0,-0.12,9.74,0.39,0.05,-0.12,-0.03
1.0,1.0,2725586.0,-4963.0,8852.0,-6472.0,-0.12,9.74,0.39,0.05,-0.12,-0.03
1.0,1.0,2739258.0,-4866.0,8793.0,-6506.0,-0.13,9.74,0.39,0.05,-0.12,-0.03
2.0,0.0,3907.0,-2229.0,1719.0,-4024.0,-0.09,-0.06,-9.44,0.05,-0.12,-0.03
2.0,0.0,17579.0,-2143.0,1753.0,-3922.0,-0.09,-0.06,-9.45,0.05,-0.12,-0.03
2.0,0.0,31250.0,-2191.0,1725.0,-4006.0,-0.09,-0.06,-9.46,0.05,-0.12,-0.03
2.0,0.0,44922.0,-2080.0,1752.0,-4031.0,-0.09,-0.08,-9.48,0.05,-0.12,-0.03
2.0,0.0,58594.0,-2051.0,1741.0,-3928.0,-0.08,-0.06,-9.47,0.05,-0.12,-0.03
2.0,0.0,72266.0,-2182.0,1735.0,-3974.0,-0.08,-0.06,-9.47,0.05,-0.12,-0.03
2.0,0.0,85938.0,-2240.0,1733.0,-4027.0,-0.1,-0.06,-9.47,0.05,-0.12,-0.03
2.0,0.0,99610.0,-2108.0,1749.0,-4032.0,-0.09,-0.06,-9.46,0.05,-0.12,-0.03
2.0,0.0,113282.0,-2288.0,1754.0,-3995.0,-0.08,-0.06,-9.44,0.05,-0.12,-0.03
2.0,0.0,126954.0,-2068.0,1763.0,-3979.0,-0.09,-0.07,-9.44,0.05,-0.12,-0.03
2.0,0.0,140625.0,-2077.0,1774.0,-3926.0,-0.1,-0.06,-9.46,0.05,-0.12,-0.03
2.0,0.0,154297.0,-2183.0,1771.0,-3964.0,-0.1,-0.05,-9.48,0.05,-0.12,-0.03
2.0,0.0,167969.0,-2209.0,1750.0,-3990.0,-0.09,-0.07,-9.45,0.05,-0.12,-0.03
2.0,0.0,181641.0,-2108.0,1742.0,-4059.0,-0.09,-0.07,-9.45,0.05,-0.12,-0.03
2.0,0.0,195313.0,-2072.0,1772.0,-3923.0,-0.09,-0.07,-9.47,0.05,-0.12,-0.03
2.0,0.0,208985.0,-2076.0,1786.0,-3988.0,-0.1,-0.07,-9.49,0.05,-0.12,-0.03
2.0,0.0,222657.0,-2106.0,1762.0,-3943.0,-0.08,-0.06,-9.48,0.05,-0.12,-0.03
2.0,0.0,236329.0,-2184.0,1793.0,-3982.0,-0.08,-0.06,-9.44,0.05,-0.12,-0.03
2.0,0.0,250000.0,-2212.0,1767.0,-4045.0,-0.1,-0.06,-9.45,0.05,-0.12,-0.03
2.0,0.0,263672.0,-2067.0,1790.0,-4004.0,-0.09,-0.07,-9.47,0.05,-0.12,-0.03
2.0,0.0,277344.0,-2065.0,1791.0,-3974.0,-0.1,-0.06,-9.47,0.05,-0.12,-0.03
2.0,0.0,291016.0,-2199.0,1792.0,-3929.0,-0.09,-0.06,-9.45,0.06,-0.12,-0.03
2.0,0.0,304688.0,-2106.0,1788.0,-3903.0,-0.08,-0.07,-9.46,0.05,-0.12,-0.03
2.0,0.0,318360.0,-2227.0,1758.0,-3976.0,-0.08,-0.06,-9.47,0.06,-0.12,-0.03
2.0,0.0,333008.0,-2172.0,1758.0,-3973.0,-0.09,-0.06,-9.47,0.05,-0.12,-0.03
2.0,0.0,346680.0,-2070.0,1773.0,-4000.0,-0.09,-0.07,-9.46,0.05,-0.12,-0.03
2.0,0.0,360352.0,-2081.0,1802.0,-3909.0,-0.1,-0.06,-9.46,0.05,-0.12,-0.03
2.0,0.0,374024.0,-2193.0,1815.0,-3947.0,-0.09,-0.06,-9.46,0.05,-0.12,-0.03
2.0,0.0,387696.0,-2150.0,1762.0,-3867.0,-0.09,-0.06,-9.45,0.05,-0.12,-0.03
2.0,0.0,401368.0,-2234.0,1745.0,-3937.0,-0.1,-0.06,-9.45,0.05,-0.12,-0.03
2.0,0.0,415039.0,-2181.0,1730.0,-4014.0,-0.09,-0.07,-9.47,0.05,-0.12,-0.03
2.0,0.0,428711.0,-2075.0,1769.0,-3950.0,-0.09,-0.07,-9.47,0.05,-0.12,-0.03
2.0,0.0,442383.0,-2102.0,1763.0,-3889.0,-0.08,-0.06,-9.47,0.05,-0.12,-0.03
2.0,0.0,456055.0,-2235.0,1729.0,-3960.0,-0.08,-0.06,-9.48,0.05,-0.12,-0.03
2.0,0.0,469727.0,-2155.0,1752.0,-3916.0,-0.09,-0.07,-9.48,0.05,-0.12,-0.03
2.0,0.0,483399.0,-2256.0,1737.0,-3941.0,-0.09,-0.06,-9.45,0.05,-0.12,-0.03
2.0,0.0,497071.0,-2185.0,1738.0,-3980.0,-0.09,-0.08,-9.45,0.05,-0.12,-0.03
2.0,0.0,510743.0,-2108.0,1789.0,-3943.0,-0.1,-0.06,-9.45,0.05,-0.12,-0.03
2.0,0.0,524414.0,-2140.0,1753.0,-3917.0,-0.09,-0.07,-9.46,0.05,-0.12,-0.03
