data_num,trick_type,time,mag_x,mag_y,mag_z,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1.0,1.0,290.0,-4264.0,933.0,-2898.0,-0.19,-0.3,10.15,0.1,-0.11,-0.03
1.0,1.0,300.0,-4267.0,941.0,-2862.0,-0.19,-0.27,10.13,0.11,-0.11,-0.03
1.0,1.0,310.0,-4295.0,971.0,-2883.0,-0.19,-0.28,10.13,0.12,-0.11,-0.03
1.0,1.0,320.0,-4284.0,953.0,-2861.0,-0.19,-0.32,10.14,0.12,-0.11,-0.03
1.0,1.0,330.0,-4268.0,960.0,-2815.0,-0.19,-0.33,10.15,0.11,-0.11,-0.03
1.0,1.0,340.0,-4283.0,959.0,-2839.0,-0.19,-0.38,10.16,0.07,-0.11,-0.03
1.0,1.0,350.0,-4284.0,941.0,-2917.0,-0.18,-0.37,10.17,0.05,-0.11,-0.03
1.0,1.0,360.0,-4281.0,932.0,-2906.0,-0.19,-0.36,10.16,0.04,-0.11,-0.03
1.0,1.0,370.0,-4288.0,940.0,-2880.0,-0.18,-0.32,10.13,0.05,-0.11,-0.03
1.0,1.0,380.0,-4289.0,942.0,-2886.0,-0.19,-0.3,10.13,0.06,-0.11,-0.03
1.0,1.0,390.0,-4278.0,948.0,-2860.0,-0.19,-0.32,10.14,0.08,-0.11,-0.03
1.0,1.0,400.0,-4285.0,957.0,-2824.0,-0.19,-0.32,10.13,0.09,-0.11,-0.03
1.0,1.0,410.0,-4265.0,951.0,-2838.0,-0.19,-0.32,10.13,0.11,-0.11,-0.03
1.0,1.0,420.0,-4286.0,952.0,-2838.0,-0.19,-0.32,10.13,0.12,-0.11,-0.03
1.0,1.0,430.0,-4280.0,943.0,-2887.0,-0.19,-0.38,10.15,0.11,-0.11,-0.03
1.0,1.0,440.0,-4258.0,946.0,-2837.0,-0.19,-0.37,10.14,0.1,-0.11,-0.03
1.0,1.0,450.0,-4294.0,945.0,-2831.0,-0.18,-0.41,10.15,0.09,-0.11,-0.03
1.0,1.0,460.0,-4295.0,967.0,-2831.0,-0.19,-0.4,10.14,0.08,-0.11,-0.03
1.0,1.0,470.0,-4306.0,955.0,-2846.0,-0.2,-0.43,10.16,0.07,-0.11,-0.03
1.0,1.0,480.0,-4299.0,980.0,-2847.0,-0.19,-0.42,10.13,0.05,-0.11,-0.03
1.0,1.0,490.0,-4267.0,943.0,-2827.0,-0.19,-0.42,10.14,0.04,-0.11,-0.03
1.0,1.0,500.0,-4299.0,937.0,-2805.0,-0.19,-0.4,10.15,0.03,-0.11,-0.03
1.0,1.0,510.0,-4257.0,970.0,-2845.0,-0.19,-0.4,10.15,0.03,-0.11,-0.03
1.0,1.0,520.0,-4286.0,956.0,-2805.0,-0.19,-0.38,10.15,0.02,-0.11,-0.03
1.0,1.0,530.0,-4296.0,979.0,-2815.0,-0.18,-0.35,10.11,0.03,-0.11,-0.03
1.0,1.0,540.0,-4307.0,952.0,-2793.0,-0.18,-0.33,10.11,0.07,-0.11,-0.03
1.0,1.0,550.0,-4284.0,997.0,-2825.0,-0.2,-0.36,10.13,0.09,-0.11,-0.03
1.0,1.0,560.0,-4281.0,948.0,-2845.0,-0.19,-0.36,10.12,0.1,-0.11,-0.03
1.0,1.0,570.0,-4291.0,950.0,-2847.0,-0.19,-0.38,10.12,0.14,-0.11,-0.03
1.0,1.0,580.0,-4290.0,954.0,-2852.0,-0.2,-0.42,10.14,0.14,-0.11,-0.03
1.0,1.0,590.0,-4286.0,977.0,-2835.0,-0.19,-0.46,10.15,0.11,-0.11,-0.03
1.0,1.0,600.0,-4307.0,953.0,-2822.0,-0.19,-0.45,10.14,0.11,-0.11,-0.03
1.0,1.0,610.0,-4285.0,957.0,-2804.0,-0.2,-0.48,10.17,0.08,-0.11,-0.03
1.0,1.0,620.0,-4263.0,960.0,-2864.0,-0.24,-0.47,10.16,0.06,-0.11,-0.04
1.0,1.0,630.0,-4234.0,966.0,-2813.0,-0.2,-0.49,10.16,0.05,-0.11,-0.04
1.0,1.0,640.0,-4270.0,948.0,-2835.0,-0.26,-0.45,10.14,0.03,-0.11,-0.04
1.0,1.0,650.0,-4258.0,982.0,-2842.0,-0.21,-0.46,10.14,0.02,-0.11,-0.05
1.0,1.0,660.0,-4250.0,948.0,-2887.0,-0.26,-0.42,10.13,0.03,-0.11,-0.05
1.0,1.0,670.0,-4290.0,964.0,-2871.0,-0.3,-0.4,10.13,0.03,-0.11,-0.05
1.0,1.0,680.0,-4282.0,968.0,-2828.0,-0.24,-0.45,10.12,0.04,-0.1,-0.05
1.0,1.0,690.0,-4268.0,969.0,-2854.0,-0.21,-0.44,10.13,0.04,-0.1,-0.05
1.0,1.0,700.0,-4258.0,954.0,-2880.0,-0.35,-0.4,10.1,0.07,-0.11,-0.05
1.0,1.0,710.0,-4253.0,968.0,-2903.0,-0.33,-0.5,10.17,0.06,-0.11,-0.04
1.0,1.0,720.0,-4268.0,983.0,-2834.0,0.05,-0.49,10.15,0.04,-0.11,-0.04
1.0,1.0,730.0,-4269.0,950.0,-2820.0,0.0,-0.39,10.11,0.06,-0.11,-0.05
1.0,1.0,740.0,-4271.0,958.0,-2825.0,-0.11,-0.41,10.1,0.08,-0.11,-0.05
1.0,1.0,750.0,-4292.0,964.0,-2814.0,-0.22,-0.39,10.09,0.12,-0.11,-0.05
1.0,1.0,760.0,-4273.0,982.0,-2817.0,-0.25,-0.42,10.1,0.14,-0.11,-0.05
1.0,1.0,770.0,-4296.0,966.0,-2837.0,-0.16,-0.57,10.14,0.13,-0.11,-0.04
1.0,1.0,780.0,-4277.0,999.0,-2860.0,-0.08,-0.6,10.17,0.09,-0.11,-0.04
1.0,1.0,790.0,-4256.0,940.0,-2840.0,-0.18,-0.55,10.15,0.07,-0.11,-0.03
1.0,1.0,800.0,-4258.0,984.0,-2871.0,-0.32,-0.54,10.15,0.04,-0.11,-0.04
1.0,1.0,810.0,-4250.0,972.0,-2861.0,-0.33,-0.46,10.11,0.04,-0.11,-0.05
1.0,1.0,820.0,-4282.0,967.0,-2847.0,-0.36,-0.48,10.11,0.06,-0.11,-0.1
1.0,1.0,830.0,-4299.0,978.0,-2870.0,-0.08,-0.58,10.16,0.03,-0.1,-0.12
1.0,1.0,840.0,-4276.0,942.0,-2847.0,-0.06,-0.48,10.13,0.01,-0.1,-0.11
1.0,1.0,850.0,-4289.0,953.0,-2893.0,-0.15,-0.56,10.18,-0.03,-0.1,-0.09
1.0,1.0,860.0,-4276.0,958.0,-2916.0,0.03,-0.45,10.16,-0.04,-0.1,-0.04
1.0,1.0,870.0,-4283.0,961.0,-2904.0,-0.17,-0.41,10.09,-0.02,-0.11,-0.03
1.0,1.0,880.0,-4296.0,927.0,-2917.0,0.02,-0.39,10.1,0.01,-0.11,-0.04
1.0,1.0,890.0,-4288.0,959.0,-2896.0,0.33,-0.39,10.13,0.04,-0.11,-0.07
1.0,1.0,900.0,-4274.0,944.0,-2888.0,0.06,-0.59,10.11,0.04,-0.11,-0.04
1.0,1.0,910.0,-4289.0,944.0,-2946.0,0.7,-0.6,10.26,-0.08,-0.1,-0.02
1.0,1.0,920.0,-4311.0,963.0,-2898.0,-0.17,-0.17,10.02,-0.06,-0.09,-0.02
1.0,1.0,930.0,-4267.0,963.0,-2886.0,0.33,-0.43,10.3,-0.1,-0.11,-0.11
1.0,1.0,940.0,-4259.0,947.0,-2855.0,-0.2,-0.2,10.39,-0.18,-0.11,-0.07
1.0,1.0,950.0,-4221.0,976.0,-2837.0,-0.61,-0.59,10.15,-0.23,-0.09,0.01
1.0,1.0,960.0,-4271.0,977.0,-2824.0,-0.65,-0.34,10.22,-0.28,-0.11,0.14
1.0,1.0,970.0,-4263.0,957.0,-2843.0,-1.44,-0.17,9.82,-0.09,-0.11,0.07
1.0,1.0,980.0,-4276.0,953.0,-2818.0,-1.12,0.36,10.07,0.09,-0.11,-0.13
1.0,1.0,990.0,-4280.0,972.0,-2832.0,-2.17,0.42,10.31,0.01,-0.12,-0.16
1.0,1.0,1000.0,-4292.0,945.0,-2850.0,-3.31,0.79,10.16,-0.12,-0.09,-0.14
1.0,1.0,1010.0,-4243.0,931.0,-2800.0,-3.67,0.71,10.35,-0.17,-0.09,-0.14
1.0,1.0,1020.0,-4282.0,922.0,-2884.0,-4.42,0.27,9.79,-0.03,-0.12,-0.09
1.0,1.0,1030.0,-4238.0,919.0,-2875.0,-3.49,-0.42,10.12,0.04,-0.11,-0.02
1.0,1.0,1040.0,-4283.0,903.0,-2907.0,-4.03,-0.44,10.43,0.05,-0.09,0.1
1.0,1.0,1050.0,-4268.0,902.0,-2917.0,-3.22,-0.89,10.35,0.1,-0.08,0.19
1.0,1.0,1060.0,-4283.0,906.0,-3013.0,-2.11,-0.62,10.52,0.01,-0.12,0.27
1.0,1.0,1070.0,-4312.0,904.0,-3031.0,-0.62,-0.29,9.89,-0.03,-0.09,0.22
1.0,1.0,1080.0,-4322.0,915.0,-3046.0,0.42,0.0,10.58,-0.1,-0.1,0.11
1.0,1.0,1090.0,-4339.0,894.0,-3075.0,1.03,0.12,10.21,-0.01,-0.13,0.02
1.0,1.0,1100.0,-4393.0,907.0,-3117.0,1.89,0.07,10.82,-0.0,-0.1,-0.1
1.0,1.0,1110.0,-4406.0,892.0,-3123.0,3.5,-0.54,10.3,-0.15,-0.11,-0.04
1.0,1.0,1120.0,-4379.0,953.0,-3157.0,4.5,-0.68,9.67,0.2,-0.12,-0.04
1.0,1.0,1130.0,-4380.0,925.0,-3134.0,4.77,-0.5,9.85,0.47,-0.09,-0.14
1.0,1.0,1140.0,-4403.0,909.0,-3198.0,6.37,-0.81,10.04,0.41,-0.1,-0.25
1.0,1.0,1150.0,-4371.0,917.0,-3160.0,3.54,0.18,10.24,0.42,-0.1,-0.17
1.0,1.0,1160.0,-4405.0,954.0,-3119.0,4.27,-0.02,10.1,0.32,-0.12,-0.42
1.0,1.0,1170.0,-4387.0,974.0,-3158.0,4.88,-0.09,10.51,0.13,-0.11,-0.42
1.0,1.0,1180.0,-4406.0,1001.0,-3141.0,3.83,-0.0,10.28,0.03,-0.1,-0.35
1.0,1.0,1190.0,-4412.0,1000.0,-3171.0,2.89,-0.8,9.98,0.02,-0.09,-0.37
1.0,1.0,1200.0,-4366.0,989.0,-3141.0,3.27,-0.86,9.88,0.01,-0.09,-0.39
1.0,1.0,1210.0,-4366.0,1041.0,-3148.0,1.45,-1.28,9.56,0.13,-0.07,-0.29
1.0,1.0,1220.0,-4362.0,1050.0,-3105.0,1.81,-1.02,11.17,0.2,-0.11,-0.25
1.0,1.0,1230.0,-4315.0,1032.0,-3040.0,0.23,-0.86,10.27,0.23,-0.09,-0.24
1.0,1.0,1240.0,-4318.0,1032.0,-3012.0,-0.37,-0.72,9.92,0.11,-0.08,-0.27
1.0,1.0,1250.0,-4287.0,1048.0,-2954.0,-1.24,-0.38,10.83,0.12,-0.08,-0.2
1.0,1.0,1260.0,-4237.0,1013.0,-2875.0,-3.03,-0.97,10.46,-0.13,-0.16,-0.08
1.0,1.0,1270.0,-4251.0,1005.0,-2895.0,-3.52,-0.74,10.09,-0.16,-0.1,0.04
1.0,1.0,1280.0,-4243.0,1021.0,-2875.0,-3.53,-0.69,10.04,-0.21,-0.16,0.07
1.0,1.0,1290.0,-4194.0,1024.0,-2786.0,-4.19,-0.71,10.42,-0.14,-0.06,0.13
1.0,1.0,1300.0,-4203.0,1033.0,-2782.0,-4.97,-0.04,10.28,-0.19,-0.1,0.24
1.0,1.0,1310.0,-4200.0,1013.0,-2730.0,-5.23,0.32,9.8,-0.15,-0.11,0.25
1.0,1.0,1320.0,-4203.0,992.0,-2713.0,-4.52,-0.32,10.35,-0.06,-0.12,0.18
1.0,1.0,1330.0,-4187.0,996.0,-2734.0,-4.63,-0.31,10.05,-0.08,-0.08,0.16
1.0,1.0,1340.0,-4215.0,992.0,-2752.0,-4.65,-0.02,10.1,-0.05,-0.08,0.16
1.0,1.0,1350.0,-4218.0,995.0,-2768.0,-4.09,-0.22,10.07,0.03,-0.12,0.25
1.0,1.0,1360.0,-4221.0,966.0,-2783.0,-4.09,-0.14,10.27,0.05,-0.09,0.26
1.0,1.0,1370.0,-4264.0,959.0,-2839.0,-2.9,0.1,10.5,-0.0,-0.12,0.34
1.0,1.0,1380.0,-4261.0,922.0,-2920.0,-2.95,0.04,9.98,-0.05,-0.1,0.3
1.0,1.0,1390.0,-4285.0,922.0,-2913.0,-2.54,0.2,9.61,0.06,-0.1,0.39
1.0,1.0,1400.0,-4319.0,904.0,-2960.0,-1.11,-0.42,9.64,-0.05,-0.06,0.35
1.0,1.0,1410.0,-4297.0,924.0,-2978.0,-0.96,-0.35,10.82,0.05,-0.11,0.45
1.0,1.0,1420.0,-4336.0,921.0,-3035.0,0.27,-0.29,9.79,0.44,-0.1,0.48
1.0,1.0,1430.0,-4333.0,866.0,-3098.0,1.1,0.06,9.95,0.62,-0.09,0.4
1.0,1.0,1440.0,-4357.0,905.0,-3148.0,1.5,0.56,10.67,0.45,-0.12,0.25
1.0,1.0,1450.0,-4375.0,877.0,-3146.0,1.96,0.74,9.77,0.35,-0.08,0.22
1.0,1.0,1460.0,-4401.0,899.0,-3184.0,2.29,0.39,10.58,-0.16,-0.06,0.09
1.0,1.0,1470.0,-4391.0,914.0,-3223.0,1.28,1.0,10.35,-0.29,-0.1,0.26
1.0,1.0,1480.0,-4405.0,874.0,-3185.0,2.79,0.59,10.33,-0.28,-0.12,0.18
1.0,1.0,1490.0,-4420.0,898.0,-3248.0,3.21,0.41,10.25,-0.25,-0.13,0.09
1.0,1.0,1500.0,-4436.0,885.0,-3219.0,3.86,0.05,10.25,-0.16,-0.1,-0.03
1.0,1.0,1510.0,-4401.0,845.0,-3215.0,4.49,-0.28,10.27,0.09,-0.11,-0.21
1.0,1.0,1520.0,-4415.0,875.0,-3225.0,3.72,-0.28,9.91,0.23,-0.1,-0.2
1.0,1.0,1530.0,-4455.0,879.0,-3320.0,3.89,0.34,10.16,0.11,-0.11,-0.13
1.0,1.0,1540.0,-4416.0,857.0,-3304.0,4.35,0.38,10.13,0.02,-0.11,-0.28
1.0,1.0,1550.0,-4406.0,892.0,-3221.0,4.07,0.32,10.32,-0.06,-0.1,-0.3
1.0,1.0,1560.0,-4427.0,875.0,-3252.0,3.74,-0.39,10.36,-0.06,-0.13,-0.35
1.0,1.0,1570.0,-4405.0,885.0,-3235.0,3.07,-0.41,10.04,-0.02,-0.1,-0.33
1.0,1.0,1580.0,-4402.0,893.0,-3227.0,2.8,-0.74,10.22,-0.11,-0.11,-0.35
1.0,1.0,1590.0,-4396.0,888.0,-3200.0,2.09,-0.66,9.7,-0.09,-0.17,-0.34
1.0,1.0,1600.0,-4388.0,905.0,-3142.0,1.38,-0.33,10.32,-0.07,-0.09,-0.42
1.0,1.0,1610.0,-4375.0,938.0,-3155.0,1.25,-0.31,10.65,-0.13,-0.11,-0.45
1.0,1.0,1620.0,-4367.0,915.0,-3164.0,0.08,-0.14,9.98,-0.13,-0.12,-0.57
1.0,1.0,1630.0,-4336.0,918.0,-3126.0,-0.31,-0.33,9.96,-0.12,-0.13,-0.59
1.0,1.0,1640.0,-4300.0,942.0,-3012.0,-1.26,-0.29,9.93,-0.13,-0.16,-0.54
1.0,1.0,1650.0,-4255.0,946.0,-2940.0,-1.59,-0.31,11.43,-0.37,-0.11,-0.44
1.0,1.0,1660.0,-4269.0,949.0,-2937.0,-3.26,-0.1,9.65,-0.36,-0.11,-0.26
1.0,1.0,1670.0,-4257.0,953.0,-2858.0,-2.93,0.06,10.2,-0.25,-0.14,-0.36
1.0,1.0,1680.0,-4223.0,933.0,-2801.0,-3.92,0.13,9.96,-0.21,-0.07,-0.36
1.0,1.0,1690.0,-4202.0,950.0,-2743.0,-4.76,0.59,10.29,-0.15,-0.11,-0.29
1.0,1.0,1700.0,-4173.0,968.0,-2778.0,-4.39,-0.44,10.2,-0.17,-0.09,-0.27
1.0,1.0,1710.0,-4221.0,949.0,-2746.0,-7.0,0.11,9.69,0.08,-0.13,0.06
1.0,1.0,1720.0,-4193.0,975.0,-2715.0,-3.76,0.95,9.93,0.08,-0.08,-0.11
1.0,1.0,1730.0,-4174.0,969.0,-2714.0,-5.9,0.89,10.05,0.0,-0.11,-0.07
1.0,1.0,1740.0,-4170.0,963.0,-2686.0,-6.31,0.35,10.32,-0.26,-0.1,0.19
1.0,1.0,1750.0,-4175.0,938.0,-2765.0,-4.84,0.27,10.43,-0.24,-0.1,0.24
1.0,1.0,1760.0,-4263.0,910.0,-2789.0,-4.14,0.42,9.48,-0.16,-0.1,0.3
1.0,1.0,1770.0,-4263.0,869.0,-2881.0,-4.35,0.59,11.18,-0.14,-0.1,0.32
1.0,1.0,1780.0,-4262.0,825.0,-2903.0,-3.39,0.29,10.26,-0.12,-0.1,0.53
1.0,1.0,1790.0,-4255.0,832.0,-2938.0,-1.99,-0.37,10.32,-0.04,-0.08,0.47
1.0,1.0,1800.0,-4290.0,815.0,-3015.0,-1.6,-0.13,9.76,0.09,-0.06,0.5
1.0,1.0,1810.0,-4307.0,815.0,-3038.0,-0.17,-0.08,9.24,0.22,-0.1,0.43
1.0,1.0,1820.0,-4341.0,803.0,-3058.0,0.52,0.15,10.32,0.34,-0.11,0.36
1.0,1.0,1830.0,-4368.0,843.0,-3130.0,1.41,0.22,10.83,0.24,-0.07,0.25
1.0,1.0,1840.0,-4385.0,841.0,-3224.0,1.23,0.19,10.19,0.11,-0.09,0.5
1.0,1.0,1850.0,-4394.0,777.0,-3220.0,2.74,0.23,10.15,0.03,-0.1,0.63
1.0,1.0,1860.0,-4357.0,772.0,-3236.0,3.4,0.12,10.04,0.13,-0.05,0.63
1.0,1.0,1870.0,-4390.0,783.0,-3263.0,4.81,0.14,10.09,0.44,-0.09,0.53
1.0,1.0,1880.0,-4434.0,758.0,-3306.0,5.72,0.73,10.08,0.58,-0.11,0.37
1.0,1.0,1890.0,-4413.0,754.0,-3341.0,5.53,0.99,10.57,0.68,-0.11,0.22
1.0,1.0,1900.0,-4398.0,767.0,-3313.0,5.85,0.25,10.47,0.27,-0.1,0.08
1.0,1.0,1910.0,-4405.0,779.0,-3307.0,4.81,0.3,10.09,0.3,-0.09,0.17
1.0,1.0,1920.0,-4386.0,816.0,-3272.0,4.59,0.31,10.29,0.55,-0.09,-0.08
1.0,1.0,1930.0,-4395.0,819.0,-3238.0,4.82,0.32,10.1,0.56,-0.12,-0.09
1.0,1.0,1940.0,-4400.0,839.0,-3253.0,4.59,0.57,10.05,0.58,-0.08,-0.31
1.0,1.0,1950.0,-4414.0,854.0,-3280.0,2.98,0.71,10.43,0.57,-0.09,-0.34
1.0,1.0,1960.0,-4407.0,893.0,-3248.0,3.14,0.19,10.56,0.44,-0.09,-0.38
1.0,1.0,1970.0,-4390.0,917.0,-3257.0,1.61,-0.27,9.79,0.35,-0.1,-0.43
1.0,1.0,1980.0,-4393.0,914.0,-3238.0,-0.18,-0.23,10.83,0.3,-0.12,-0.41
1.0,1.0,1990.0,-4391.0,975.0,-3211.0,-1.94,-0.25,9.44,0.18,-0.08,-0.33
1.0,1.0,2000.0,-4366.0,935.0,-3208.0,-1.85,-0.56,11.19,0.17,-0.1,-0.28
1.0,1.0,2010.0,-4339.0,939.0,-3097.0,-3.37,-0.12,9.78,0.06,-0.09,-0.23
1.0,1.0,2020.0,-4359.0,969.0,-3099.0,-4.03,-0.69,10.08,0.11,-0.12,-0.22
1.0,1.0,2030.0,-4347.0,972.0,-3075.0,-5.28,-1.18,9.84,0.24,-0.11,-0.0
1.0,1.0,2040.0,-4327.0,978.0,-3062.0,-3.82,-1.2,10.26,0.22,-0.07,0.07
1.0,1.0,2050.0,-4341.0,990.0,-3068.0,-3.54,-0.6,9.92,0.2,-0.14,0.23
1.0,1.0,2060.0,-4315.0,999.0,-3043.0,-2.46,0.08,10.12,0.24,-0.13,0.2
1.0,1.0,2070.0,-4347.0,982.0,-3026.0,-2.04,-0.11,10.17,0.26,-0.11,0.07
1.0,1.0,2080.0,-4315.0,1035.0,-3012.0,-0.67,-0.76,10.15,0.26,-0.11,-0.05
1.0,1.0,2090.0,-4328.0,1016.0,-3025.0,-0.69,-0.75,10.21,0.22,-0.1,-0.05
1.0,1.0,2100.0,-4344.0,998.0,-2999.0,-0.04,-0.69,10.19,0.2,-0.1,-0.06
1.0,1.0,2110.0,-4316.0,1010.0,-3027.0,-0.07,-0.68,10.21,0.15,-0.09,-0.06
1.0,1.0,2120.0,-4308.0,1018.0,-3030.0,-0.15,-0.81,10.14,0.11,-0.11,-0.06
1.0,1.0,2130.0,-4320.0,1003.0,-3037.0,-0.1,-0.65,10.09,0.12,-0.11,-0.07
1.0,1.0,2140.0,-4331.0,1005.0,-3023.0,-0.28,-0.66,10.19,0.06,-0.11,-0.07
1.0,1.0,2150.0,-4311.0,985.0,-2978.0,-0.56,-0.67,10.1,0.08,-0.12,-0.05
1.0,1.0,2160.0,-4314.0,989.0,-3023.0,-0.12,-0.85,10.18,0.05,-0.13,-0.04
1.0,1.0,2170.0,-4298.0,994.0,-3028.0,-0.18,-0.78,10.12,-0.04,-0.11,-0.01
1.0,1.0,2180.0,-4310.0,991.0,-3032.0,-0.25,-0.8,10.03,0.01,-0.11,-0.03
1.0,1.0,2190.0,-4312.0,974.0,-3013.0,-0.05,-0.61,10.2,-0.05,-0.11,-0.05
1.0,1.0,2200.0,-4334.0,984.0,-2995.0,-0.04,-0.61,10.21,-0.06,-0.11,-0.05
1.0,1.0,2210.0,-4307.0,973.0,-3032.0,-0.06,-0.77,10.11,-0.06,-0.1,-0.05
1.0,1.0,2220.0,-4331.0,981.0,-3033.0,-0.14,-0.68,10.14,-0.07,-0.1,-0.03
1.0,1.0,2230.0,-4309.0,973.0,-3049.0,0.09,-0.89,10.07,-0.03,-0.11,-0.04
1.0,1.0,2240.0,-4317.0,1000.0,-3044.0,-0.07,-0.72,10.11,-0.01,-0.11,-0.03
1.0,1.0,2250.0,-4306.0,986.0,-3058.0,-0.12,-0.63,10.12,0.01,-0.11,-0.03
1.0,1.0,2260.0,-4337.0,972.0,-3026.0,0.16,-0.95,10.16,0.02,-0.11,-0.06
1.0,1.0,2270.0,-4313.0,982.0,-3042.0,-0.07,-0.73,10.1,0.05,-0.1,-0.03
1.0,1.0,2280.0,-4319.0,989.0,-3026.0,-0.18,-0.66,10.15,0.05,-0.11,-0.03
1.0,1.0,2290.0,-4333.0,971.0,-2997.0,-0.18,-0.65,10.14,0.05,-0.11,-0.03
1.0,1.0,2300.0,-4336.0,974.0,-3022.0,-0.18,-0.66,10.15,0.03,-0.11,-0.03
1.0,1.0,2310.0,-4370.0,969.0,-2995.0,-0.18,-0.67,10.16,0.02,-0.11,-0.03
1.0,1.0,2320.0,-4364.0,980.0,-3003.0,-0.19,-0.66,10.15,0.02,-0.11,-0.03
1.0,1.0,2330.0,-4334.0,956.0,-3029.0,-0.18,-0.64,10.13,0.03,-0.11,-0.03
1.0,1.0,2340.0,-4328.0,968.0,-3037.0,-0.18,-0.63,10.14,0.03,-0.11,-0.03
1.0,1.0,2350.0,-4312.0,978.0,-3070.0,-0.19,-0.62,10.13,0.04,-0.11,-0.03
1.0,1.0,2360.0,-4334.0,1000.0,-3069.0,-0.18,-0.61,10.14,0.05,-0.11,-0.03
1.0,1.0,2370.0,-4300.0,1003.0,-3072.0,-0.19,-0.62,10.14,0.05,-0.1,-0.02
1.0,1.0,2380.0,-4325.0,968.0,-3054.0,-0.19,-0.63,10.13,0.06,-0.11,-0.03
1.0,1.0,2390.0,-4329.0,978.0,-3045.0,-0.19,-0.64,10.14,0.06,-0.11,-0.03
1.0,1.0,2400.0,-4334.0,994.0,-2992.0,-0.2,-0.66,10.14,0.05,-0.11,-0.03
1.0,1.0,2410.0,-4324.0,984.0,-3035.0,-0.19,-0.64,10.15,0.05,-0.11,-0.03
1.0,1.0,2420.0,-4357.0,974.0,-3029.0,-0.19,-0.63,10.14,0.05,-0.11,-0.03
1.0,1.0,2430.0,-4357.0,1007.0,-3059.0,-0.2,-0.66,10.16,0.04,-0.11,-0.03
1.0,1.0,2440.0,-4330.0,979.0,-3083.0,-0.19,-0.65,10.15,0.03,-0.11,-0.03
1.0,1.0,2450.0,-4359.0,995.0,-3072.0,-0.18,-0.64,10.14,0.03,-0.11,-0.03
