data_num,trick_type,time,mag_x,mag_y,mag_z,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1.0,0.0,10541015.0,1192.0,-2312.0,-421.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,10553710.0,1094.0,-2384.0,-452.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,10566406.0,1089.0,-2411.0,-410.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,10579101.0,1039.0,-2457.0,-406.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,10591796.0,1065.0,-2480.0,-379.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,10604492.0,1053.0,-2495.0,-394.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,10617187.0,1031.0,-2481.0,-352.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,10629882.0,1059.0,-2493.0,-363.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,10642578.0,1052.0,-2486.0,-333.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,10655273.0,1040.0,-2482.0,-389.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,10667968.0,1048.0,-2488.0,-382.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,10680664.0,1063.0,-2501.0,-410.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,10693359.0,1047.0,-2486.0,-423.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,10706054.0,996.0,-2482.0,-432.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,10718750.0,1025.0,-2484.0,-429.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,10731445.0,1018.0,-2475.0,-383.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,10744140.0,1018.0,-2515.0,-403.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,10756835.0,1024.0,-2494.0,-387.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,10769531.0,1010.0,-2502.0,-400.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,10782226.0,1030.0,-2493.0,-410.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,10794921.0,1027.0,-2486.0,-363.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,10807617.0,1037.0,-2490.0,-397.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,10820312.0,1043.0,-2505.0,-422.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,10833007.0,1021.0,-2484.0,-437.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,10845703.0,1006.0,-2490.0,-424.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,10858398.0,1015.0,-2487.0,-394.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,10871093.0,1025.0,-2516.0,-410.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,10883789.0,1022.0,-2496.0,-417.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,10896484.0,1047.0,-2496.0,-427.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,10909179.0,1040.0,-2489.0,-450.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,10921875.0,1060.0,-2492.0,-457.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,10934570.0,1064.0,-2545.0,-431.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,10947265.0,1042.0,-2513.0,-407.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,10959960.0,1069.0,-2528.0,-413.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,10972656.0,1043.0,-2516.0,-419.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,10985351.0,1064.0,-2531.0,-406.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,10998046.0,1064.0,-2522.0,-426.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11010742.0,1060.0,-2528.0,-411.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11023437.0,1067.0,-2519.0,-418.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11036132.0,1067.0,-2502.0,-408.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11048828.0,1056.0,-2496.0,-412.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11061523.0,1035.0,-2520.0,-400.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11074218.0,1031.0,-2525.0,-399.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11086914.0,1040.0,-2487.0,-380.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11099609.0,1053.0,-2507.0,-428.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11112304.0,1033.0,-2502.0,-378.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11125000.0,1052.0,-2516.0,-394.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11137695.0,1076.0,-2497.0,-354.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11150390.0,1032.0,-2496.0,-358.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11163085.0,1004.0,-2515.0,-379.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11175781.0,1036.0,-2496.0,-413.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11188476.0,1018.0,-2499.0,-431.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11201171.0,1047.0,-2525.0,-364.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11213867.0,1013.0,-2494.0,-411.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11226562.0,1033.0,-2492.0,-400.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11239257.0,1087.0,-2517.0,-398.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11251953.0,1039.0,-2508.0,-358.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11264648.0,1040.0,-2539.0,-371.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11277343.0,1065.0,-2530.0,-379.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11290039.0,1066.0,-2526.0,-393.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11302734.0,1048.0,-2533.0,-348.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11315429.0,1036.0,-2543.0,-362.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11328125.0,1061.0,-2518.0,-374.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11340820.0,1041.0,-2518.0,-352.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11353515.0,1047.0,-2541.0,-384.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11366210.0,1009.0,-2536.0,-348.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11378906.0,1034.0,-2511.0,-386.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11391601.0,1074.0,-2501.0,-300.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11404296.0,1026.0,-2496.0,-326.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11416992.0,1052.0,-2475.0,-348.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11429687.0,1046.0,-2513.0,-379.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11442382.0,1027.0,-2488.0,-385.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11455078.0,1041.0,-2484.0,-392.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11467773.0,1036.0,-2520.0,-354.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11480468.0,1043.0,-2474.0,-370.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11493164.0,1020.0,-2508.0,-366.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11505859.0,1047.0,-2509.0,-394.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11518554.0,1040.0,-2512.0,-326.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11531250.0,1051.0,-2529.0,-430.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11543945.0,1046.0,-2521.0,-425.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11556640.0,1045.0,-2504.0,-389.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11569335.0,1067.0,-2506.0,-373.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11582031.0,1075.0,-2498.0,-392.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11594726.0,1038.0,-2486.0,-400.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11607421.0,1038.0,-2492.0,-482.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11620117.0,1037.0,-2506.0,-392.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11632812.0,1063.0,-2536.0,-420.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11645507.0,1057.0,-2518.0,-417.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11658203.0,1041.0,-2477.0,-436.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11670898.0,1062.0,-2479.0,-423.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11683593.0,1046.0,-2529.0,-479.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11696289.0,1060.0,-2493.0,-424.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11708984.0,1044.0,-2502.0,-409.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11721679.0,1042.0,-2543.0,-375.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11734375.0,1044.0,-2502.0,-369.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11747070.0,1058.0,-2524.0,-335.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11759765.0,1057.0,-2506.0,-368.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11772460.0,1035.0,-2502.0,-394.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11785156.0,1027.0,-2512.0,-416.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11797851.0,1019.0,-2514.0,-356.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11810546.0,1036.0,-2505.0,-396.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11823242.0,1033.0,-2512.0,-404.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11835937.0,1027.0,-2482.0,-376.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11848632.0,1046.0,-2492.0,-412.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11861328.0,1061.0,-2487.0,-390.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11874023.0,1053.0,-2498.0,-393.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11886718.0,1038.0,-2494.0,-384.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11899414.0,1061.0,-2493.0,-426.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11912109.0,1082.0,-2494.0,-380.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11924804.0,1074.0,-2486.0,-379.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11937500.0,1083.0,-2510.0,-416.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11950195.0,1039.0,-2483.0,-410.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11962890.0,1042.0,-2487.0,-380.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11975585.0,1092.0,-2497.0,-412.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,11988281.0,1043.0,-2502.0,-387.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12000976.0,1034.0,-2511.0,-395.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12013671.0,1045.0,-2491.0,-381.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12026367.0,1044.0,-2507.0,-412.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12039062.0,1039.0,-2471.0,-410.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12051757.0,1056.0,-2482.0,-387.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12064453.0,1045.0,-2512.0,-422.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12077148.0,1044.0,-2482.0,-483.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12089843.0,1034.0,-2504.0,-448.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12102539.0,1050.0,-2483.0,-444.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12115234.0,1041.0,-2486.0,-424.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12127929.0,1026.0,-2506.0,-422.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12140625.0,1023.0,-2489.0,-400.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12153320.0,1036.0,-2517.0,-436.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12166015.0,1071.0,-2501.0,-372.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12178710.0,1052.0,-2512.0,-413.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12191406.0,1087.0,-2501.0,-391.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12204101.0,1070.0,-2507.0,-441.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12216796.0,1076.0,-2512.0,-416.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12229492.0,1066.0,-2503.0,-444.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12242187.0,1043.0,-2513.0,-400.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12255859.0,1067.0,-2501.0,-414.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12267578.0,1074.0,-2493.0,-404.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12280273.0,1078.0,-2495.0,-417.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12292968.0,1086.0,-2482.0,-426.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12305664.0,1064.0,-2511.0,-422.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12318359.0,1052.0,-2506.0,-469.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12331054.0,1027.0,-2512.0,-402.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12343750.0,1035.0,-2515.0,-405.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12356445.0,1001.0,-2502.0,-409.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12369140.0,1035.0,-2529.0,-462.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12381835.0,1037.0,-2521.0,-423.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12394531.0,1048.0,-2488.0,-422.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12407226.0,1049.0,-2485.0,-424.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12419921.0,1049.0,-2506.0,-427.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12432617.0,1049.0,-2489.0,-446.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12445312.0,1033.0,-2491.0,-427.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12458007.0,1011.0,-2481.0,-407.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12470703.0,994.0,-2511.0,-367.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12483398.0,1034.0,-2481.0,-411.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12496093.0,1036.0,-2486.0,-439.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12508789.0,1038.0,-2505.0,-440.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12521484.0,1009.0,-2495.0,-422.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12534179.0,1030.0,-2509.0,-430.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12546875.0,1053.0,-2495.0,-411.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12559570.0,1032.0,-2509.0,-449.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12572265.0,1065.0,-2480.0,-430.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12584960.0,1041.0,-2479.0,-428.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12597656.0,1033.0,-2488.0,-380.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12610351.0,1037.0,-2485.0,-422.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12623046.0,1050.0,-2471.0,-444.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12635742.0,1029.0,-2493.0,-417.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12648437.0,1035.0,-2461.0,-433.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12661132.0,1048.0,-2486.0,-434.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12673828.0,1046.0,-2462.0,-450.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12686523.0,1034.0,-2472.0,-415.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12699218.0,1060.0,-2502.0,-439.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12711914.0,1063.0,-2477.0,-408.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12724609.0,1046.0,-2473.0,-459.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12737304.0,1043.0,-2484.0,-430.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12750000.0,1065.0,-2496.0,-365.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12762695.0,1048.0,-2487.0,-396.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12775390.0,1038.0,-2472.0,-395.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12788085.0,1054.0,-2484.0,-453.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12800781.0,1064.0,-2504.0,-384.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12813476.0,1042.0,-2476.0,-386.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12826171.0,1057.0,-2496.0,-450.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12838867.0,1036.0,-2481.0,-367.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12851562.0,1058.0,-2491.0,-398.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12864257.0,1031.0,-2475.0,-406.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12876953.0,1045.0,-2477.0,-405.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12889648.0,1041.0,-2477.0,-399.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12902343.0,1023.0,-2501.0,-360.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12915039.0,1066.0,-2500.0,-401.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12927734.0,1048.0,-2503.0,-421.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12940429.0,1037.0,-2495.0,-393.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12953125.0,1035.0,-2506.0,-410.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12965820.0,1067.0,-2462.0,-404.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12978515.0,1081.0,-2500.0,-382.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,12991210.0,1077.0,-2472.0,-399.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,13003906.0,1069.0,-2466.0,-389.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,13016601.0,1061.0,-2492.0,-429.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,13029296.0,1069.0,-2489.0,-379.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,13041992.0,1067.0,-2504.0,-409.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,13054687.0,1061.0,-2496.0,-371.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,13067382.0,1040.0,-2479.0,-359.0,0.0,14.85,0.0,0.0,-2.89,0.0
1.0,0.0,13080078.0,1083.0,-2493.0,-425.0,0.0,14.85,0.0,0.0,-2.89,0.0
