data_num,trick_type,time,mag_x,mag_y,mag_z,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
2.0,1.0,3826145985.0,-3008.0,463.0,2034.0,-0.17,-3.42,9.61,0.05,-0.11,-0.03
2.0,1.0,3826132313.0,-3025.0,481.0,2021.0,-0.19,-3.42,9.62,0.05,-0.1,-0.03
2.0,1.0,3826118642.0,-3019.0,490.0,2067.0,-0.17,-3.43,9.62,0.05,-0.11,-0.03
2.0,1.0,3826104970.0,-3011.0,478.0,2067.0,-0.17,-3.41,9.61,0.05,-0.11,-0.03
2.0,1.0,3826091298.0,-3022.0,471.0,2042.0,-0.17,-3.4,9.61,0.05,-0.11,-0.03
2.0,1.0,3826077626.0,-3031.0,457.0,2032.0,-0.17,-3.41,9.62,0.05,-0.1,-0.03
2.0,1.0,3826063954.0,-3048.0,479.0,1990.0,-0.16,-3.4,9.62,0.05,-0.11,-0.03
2.0,1.0,3826050282.0,-3038.0,451.0,2035.0,-0.16,-3.42,9.6,0.05,-0.11,-0.03
2.0,1.0,3826036610.0,-3037.0,457.0,1988.0,-0.16,-3.42,9.61,0.05,-0.11,-0.03
2.0,1.0,3826022938.0,-3001.0,473.0,2002.0,-0.17,-3.4,9.61,0.05,-0.11,-0.02
2.0,1.0,3826009267.0,-3004.0,466.0,2007.0,-0.17,-3.42,9.61,0.05,-0.11,-0.03
2.0,1.0,3825995595.0,-3022.0,456.0,2061.0,-0.17,-3.42,9.62,0.05,-0.1,-0.03
2.0,1.0,3825981923.0,-3021.0,495.0,2042.0,-0.17,-3.42,9.61,0.05,-0.11,-0.03
2.0,1.0,3825968251.0,-3037.0,460.0,2034.0,-0.16,-3.41,9.61,0.05,-0.11,-0.03
2.0,1.0,3825954579.0,-3024.0,445.0,2083.0,-0.16,-3.41,9.61,0.05,-0.11,-0.03
2.0,1.0,3825939931.0,-3056.0,469.0,2076.0,-0.16,-3.41,9.62,0.05,-0.11,-0.03
2.0,1.0,3825926259.0,-3066.0,454.0,2042.0,-0.16,-3.41,9.62,0.05,-0.11,-0.03
2.0,1.0,3825912587.0,-3037.0,471.0,2024.0,-0.17,-3.42,9.62,0.05,-0.11,-0.03
2.0,1.0,3825898915.0,-3027.0,441.0,1984.0,-0.17,-3.43,9.61,0.05,-0.11,-0.03
2.0,1.0,3825885243.0,-3037.0,443.0,2009.0,-0.18,-3.42,9.61,0.05,-0.1,-0.03
2.0,1.0,3825871571.0,-3048.0,447.0,2051.0,-0.18,-3.42,9.62,0.05,-0.11,-0.03
2.0,1.0,3825857899.0,-3032.0,457.0,2100.0,-0.18,-3.43,9.62,0.05,-0.11,-0.03
2.0,1.0,3825844227.0,-3055.0,487.0,1992.0,-0.17,-3.42,9.62,0.05,-0.1,-0.03
2.0,1.0,3825830556.0,-3035.0,450.0,2064.0,-0.16,-3.42,9.61,0.05,-0.11,-0.03
2.0,1.0,3825816884.0,-3027.0,485.0,2012.0,-0.16,-3.41,9.61,0.05,-0.11,-0.03
2.0,1.0,3825803212.0,-3069.0,453.0,2006.0,-0.15,-3.4,9.62,0.05,-0.1,-0.03
2.0,1.0,3825789540.0,-3067.0,482.0,2035.0,-0.16,-3.4,9.61,0.05,-0.11,-0.03
2.0,1.0,3825775868.0,-3041.0,443.0,1984.0,-0.17,-3.41,9.62,0.05,-0.1,-0.03
2.0,1.0,3825762196.0,-3013.0,447.0,1992.0,-0.17,-3.41,9.62,0.05,-0.1,-0.03
2.0,1.0,3825748524.0,-3021.0,438.0,1992.0,-0.17,-3.42,9.62,0.05,-0.1,-0.03
2.0,1.0,3825734852.0,-3009.0,453.0,1989.0,-0.18,-3.43,9.63,0.05,-0.1,-0.03
2.0,1.0,3825721181.0,-3030.0,447.0,2012.0,-0.19,-3.43,9.62,0.05,-0.11,-0.03
2.0,1.0,3825707509.0,-3023.0,436.0,2045.0,-0.18,-3.41,9.61,0.05,-0.11,-0.03
2.0,1.0,3825693837.0,-3009.0,421.0,2005.0,-0.17,-3.41,9.6,0.05,-0.11,-0.03
2.0,1.0,3825680165.0,-3031.0,446.0,2047.0,-0.17,-3.41,9.61,0.05,-0.11,-0.03
2.0,1.0,3825666493.0,-3035.0,437.0,2068.0,-0.15,-3.41,9.62,0.05,-0.1,-0.03
2.0,1.0,3825652821.0,-3006.0,434.0,2074.0,-0.17,-3.41,9.61,0.05,-0.11,-0.03
2.0,1.0,3825639149.0,-3011.0,457.0,2043.0,-0.17,-3.41,9.62,0.05,-0.11,-0.03
2.0,1.0,3825625477.0,-3023.0,462.0,2054.0,-0.17,-3.42,9.61,0.05,-0.11,-0.03
2.0,1.0,3825611806.0,-3039.0,437.0,2048.0,-0.16,-3.41,9.61,0.05,-0.11,-0.03
2.0,1.0,3825598134.0,-3032.0,452.0,2035.0,-0.16,-3.41,9.6,0.05,-0.11,-0.03
2.0,1.0,3825584462.0,-3044.0,449.0,2008.0,-0.17,-3.4,9.61,0.05,-0.11,-0.03
2.0,1.0,3825570790.0,-3057.0,459.0,1995.0,-0.17,-3.42,9.61,0.05,-0.1,-0.02
2.0,1.0,3825557118.0,-3039.0,453.0,2026.0,-0.17,-3.42,9.62,0.05,-0.11,-0.03
2.0,1.0,3825543446.0,-3046.0,453.0,2009.0,-0.17,-3.42,9.61,0.05,-0.11,-0.03
2.0,1.0,3825529774.0,-3031.0,432.0,1825.0,-0.17,-3.43,9.6,0.05,-0.1,-0.03
2.0,1.0,3825516102.0,-3038.0,453.0,2081.0,-0.17,-3.42,9.61,0.05,-0.1,-0.02
2.0,1.0,3825502431.0,-3024.0,462.0,2042.0,-0.17,-3.42,9.61,0.05,-0.11,-0.02
2.0,1.0,3825488759.0,-3020.0,445.0,2056.0,-0.17,-3.42,9.61,0.05,-0.1,-0.03
2.0,1.0,3825475087.0,-3010.0,424.0,2108.0,-0.16,-3.42,9.61,0.05,-0.11,-0.03
2.0,1.0,3825461415.0,-3012.0,418.0,2072.0,-0.17,-3.41,9.62,0.05,-0.1,-0.03
2.0,1.0,3825447743.0,-3040.0,463.0,2033.0,-0.16,-3.41,9.62,0.05,-0.11,-0.03
2.0,1.0,3825434071.0,-2997.0,454.0,2043.0,-0.16,-3.42,9.62,0.05,-0.11,-0.03
2.0,1.0,3825420399.0,-3020.0,448.0,2037.0,-0.16,-3.41,9.6,0.05,-0.11,-0.03
2.0,1.0,3825406727.0,-3002.0,469.0,2051.0,-0.16,-3.42,9.62,0.05,-0.11,-0.03
2.0,1.0,3825393056.0,-3013.0,468.0,2049.0,-0.17,-3.43,9.62,0.05,-0.11,-0.03
2.0,1.0,3825379384.0,-2995.0,464.0,2021.0,-0.16,-3.42,9.61,0.05,-0.1,-0.03
2.0,1.0,3825365712.0,-2983.0,478.0,2044.0,-0.17,-3.42,9.61,0.05,-0.11,-0.03
2.0,1.0,3825352040.0,-3000.0,456.0,1992.0,-0.17,-3.42,9.62,0.05,-0.11,-0.03
2.0,1.0,3825338368.0,-3006.0,464.0,2078.0,-0.17,-3.41,9.61,0.05,-0.11,-0.03
2.0,1.0,3825324696.0,-3026.0,455.0,2020.0,-0.17,-3.42,9.61,0.05,-0.11,-0.03
2.0,1.0,3825311024.0,-3017.0,426.0,2003.0,-0.16,-3.42,9.6,0.05,-0.11,-0.03
2.0,1.0,3825297352.0,-3020.0,457.0,2071.0,-0.18,-3.41,9.61,0.05,-0.11,-0.03
2.0,1.0,3825283681.0,-3011.0,451.0,1966.0,-0.16,-3.42,9.62,0.05,-0.11,-0.03
2.0,1.0,3825270009.0,-3012.0,450.0,2020.0,-0.17,-3.41,9.61,0.05,-0.11,-0.03
2.0,1.0,3825256337.0,-3009.0,467.0,1996.0,-0.17,-3.41,9.61,0.05,-0.11,-0.03
2.0,1.0,3825242665.0,-3025.0,444.0,1952.0,-0.16,-3.42,9.61,0.05,-0.1,-0.03
2.0,1.0,3825228993.0,-3012.0,438.0,2019.0,-0.18,-3.41,9.61,0.05,-0.11,-0.03
2.0,1.0,3825215321.0,-2991.0,449.0,2009.0,-0.19,-3.41,9.61,0.05,-0.11,-0.03
2.0,1.0,3825201649.0,-3051.0,450.0,2013.0,-0.17,-3.42,9.61,0.05,-0.11,-0.03
2.0,1.0,3825187977.0,-3017.0,453.0,2008.0,-0.17,-3.42,9.59,0.05,-0.11,-0.03
2.0,1.0,3825174306.0,-3040.0,480.0,1969.0,-0.17,-3.41,9.61,0.05,-0.11,-0.03
2.0,1.0,3825159657.0,-3045.0,477.0,2035.0,-0.17,-3.42,9.6,0.05,-0.11,-0.03
2.0,1.0,3825145985.0,-3052.0,470.0,2016.0,-0.17,-3.41,9.61,0.05,-0.11,-0.03
2.0,1.0,3825132313.0,-3049.0,468.0,2015.0,-0.17,-3.42,9.61,0.05,-0.11,-0.03
2.0,1.0,3825118642.0,-2993.0,458.0,2017.0,-0.16,-3.42,9.61,0.05,-0.11,-0.03
2.0,1.0,3825104970.0,-2987.0,452.0,2057.0,-0.16,-3.41,9.6,0.05,-0.11,-0.03
2.0,1.0,3825091298.0,-3002.0,430.0,2040.0,-0.16,-3.41,9.6,0.05,-0.11,-0.03
2.0,1.0,3825077626.0,-3031.0,435.0,1999.0,-0.17,-3.42,9.6,0.05,-0.11,-0.03
2.0,1.0,3825063954.0,-2985.0,422.0,1998.0,-0.18,-3.42,9.6,0.05,-0.11,-0.03
2.0,1.0,3825050282.0,-2990.0,461.0,2022.0,-0.18,-3.42,9.61,0.05,-0.11,-0.03
2.0,1.0,3825036610.0,-2990.0,449.0,2007.0,-0.18,-3.42,9.6,0.05,-0.11,-0.03
2.0,1.0,3825022938.0,-2996.0,437.0,2012.0,-0.18,-3.42,9.62,0.05,-0.11,-0.03
2.0,1.0,3825009267.0,-3004.0,442.0,2020.0,-0.17,-3.41,9.6,0.05,-0.11,-0.03
2.0,1.0,3824995595.0,-3018.0,443.0,2029.0,-0.17,-3.41,9.61,0.05,-0.11,-0.03
2.0,1.0,3824981923.0,-2988.0,433.0,2019.0,-0.16,-3.41,9.61,0.05,-0.11,-0.02
2.0,1.0,3824968251.0,-2981.0,438.0,1980.0,-0.17,-3.42,9.61,0.05,-0.11,-0.03
2.0,1.0,3824954579.0,-2978.0,441.0,2017.0,-0.17,-3.41,9.61,0.05,-0.1,-0.03
2.0,1.0,3824940907.0,-3005.0,435.0,2047.0,-0.16,-3.42,9.63,0.05,-0.11,-0.03
2.0,1.0,3824927235.0,-3017.0,423.0,2047.0,-0.17,-3.43,9.62,0.05,-0.11,-0.03
2.0,1.0,3824913563.0,-3004.0,436.0,2026.0,-0.17,-3.42,9.61,0.05,-0.11,-0.03
2.0,1.0,3824899892.0,-3026.0,443.0,2058.0,-0.17,-3.4,9.6,0.05,-0.11,-0.03
2.0,1.0,3824886220.0,-3003.0,463.0,2036.0,-0.17,-3.42,9.6,0.05,-0.11,-0.03
2.0,1.0,3824872548.0,-3000.0,438.0,2059.0,-0.17,-3.42,9.61,0.05,-0.11,-0.03
2.0,1.0,3824858876.0,-3020.0,470.0,2047.0,-0.17,-3.41,9.61,0.05,-0.11,-0.03
2.0,1.0,3824845204.0,-3005.0,445.0,2051.0,-0.16,-3.41,9.61,0.05,-0.11,-0.03
2.0,1.0,3824830556.0,-2985.0,448.0,2019.0,-0.16,-3.41,9.61,0.05,-0.11,-0.03
2.0,1.0,3824816884.0,-2999.0,429.0,2060.0,-0.17,-3.42,9.62,0.05,-0.11,-0.03
2.0,1.0,3824803212.0,-3006.0,422.0,2090.0,-0.17,-3.41,9.61,0.05,-0.11,-0.03
2.0,1.0,3824789540.0,-2980.0,421.0,2056.0,-0.18,-3.42,9.62,0.05,-0.11,-0.03
2.0,1.0,3824775868.0,-2980.0,439.0,2005.0,-0.18,-3.42,9.62,0.05,-0.1,-0.03
2.0,1.0,3824762196.0,-2956.0,432.0,2036.0,-0.17,-3.42,9.6,0.05,-0.11,-0.03
2.0,1.0,3824748524.0,-2997.0,441.0,2070.0,-0.17,-3.41,9.61,0.05,-0.11,-0.03
2.0,1.0,3824734852.0,-2975.0,420.0,2043.0,-0.17,-3.41,9.61,0.05,-0.1,-0.03
2.0,1.0,3824721181.0,-3004.0,445.0,2032.0,-0.17,-3.42,9.6,0.05,-0.11,-0.03
2.0,1.0,3824707509.0,-3008.0,469.0,2048.0,-0.17,-3.41,9.62,0.05,-0.11,-0.03
2.0,1.0,3824693837.0,-2975.0,491.0,2036.0,-0.16,-3.41,9.61,0.05,-0.11,-0.03
2.0,1.0,3824680165.0,-2997.0,473.0,2053.0,-0.16,-3.41,9.61,0.05,-0.1,-0.03
2.0,1.0,3824666493.0,-2988.0,460.0,2050.0,-0.17,-3.41,9.61,0.05,-0.11,-0.03
2.0,1.0,3824652821.0,-2985.0,429.0,2026.0,-0.16,-3.41,9.6,0.05,-0.11,-0.02
2.0,1.0,3824639149.0,-2993.0,452.0,2040.0,-0.17,-3.41,9.61,0.05,-0.11,-0.03
2.0,1.0,3824625477.0,-2967.0,440.0,1987.0,-0.18,-3.42,9.61,0.05,-0.11,-0.03
2.0,1.0,3824611806.0,-2980.0,435.0,2000.0,-0.17,-3.42,9.61,0.05,-0.11,-0.03
2.0,1.0,3824598134.0,-2989.0,430.0,2007.0,-0.18,-3.42,9.61,0.05,-0.11,-0.03
2.0,1.0,3824584462.0,-2993.0,434.0,2061.0,-0.17,-3.42,9.61,0.05,-0.11,-0.03
2.0,1.0,3824570790.0,-2991.0,430.0,2050.0,-0.17,-3.41,9.61,0.05,-0.1,-0.03
2.0,1.0,3824557118.0,-3019.0,460.0,1991.0,-0.15,-3.41,9.61,0.05,-0.11,-0.03
2.0,1.0,3824543446.0,-3002.0,478.0,2035.0,-0.16,-3.41,9.61,0.05,-0.1,-0.03
2.0,1.0,3824529774.0,-2973.0,464.0,1978.0,-0.16,-3.42,9.62,0.05,-0.1,-0.03
2.0,1.0,3824516102.0,-2992.0,458.0,2073.0,-0.16,-3.41,9.63,0.05,-0.1,-0.03
2.0,1.0,3824502431.0,-3004.0,427.0,2091.0,-0.16,-3.43,9.63,0.05,-0.11,-0.03
2.0,1.0,3824488759.0,-2965.0,473.0,2085.0,-0.17,-3.41,9.62,0.05,-0.11,-0.03
2.0,1.0,3824475087.0,-2983.0,444.0,2024.0,-0.18,-3.41,9.61,0.05,-0.11,-0.03
2.0,1.0,3824461415.0,-2975.0,441.0,2032.0,-0.16,-3.42,9.61,0.05,-0.1,-0.03
2.0,1.0,3824447743.0,-2999.0,446.0,2011.0,-0.17,-3.42,9.62,0.05,-0.11,-0.03
2.0,1.0,3824434071.0,-3007.0,483.0,2035.0,-0.16,-3.41,9.62,0.05,-0.11,-0.03
2.0,1.0,3824420399.0,-3000.0,452.0,1987.0,-0.17,-3.42,9.62,0.05,-0.1,-0.03
2.0,1.0,3824406727.0,-2984.0,459.0,2008.0,-0.17,-3.41,9.62,0.05,-0.1,-0.03
2.0,1.0,3824393056.0,-2980.0,467.0,2011.0,-0.17,-3.41,9.62,0.05,-0.11,-0.03
2.0,1.0,3824379384.0,-2969.0,464.0,2031.0,-0.18,-3.42,9.61,0.05,-0.1,-0.03
2.0,1.0,3824365712.0,-2960.0,464.0,2047.0,-0.17,-3.42,9.6,0.05,-0.11,-0.03
2.0,1.0,3824352040.0,-2979.0,455.0,2039.0,-0.17,-3.41,9.62,0.05,-0.1,-0.03
2.0,1.0,3824338368.0,-3005.0,442.0,2062.0,-0.17,-3.41,9.62,0.05,-0.11,-0.03
2.0,1.0,3824324696.0,-2983.0,425.0,1990.0,-0.16,-3.42,9.61,0.05,-0.11,-0.03
2.0,1.0,3824311024.0,-3000.0,471.0,2037.0,-0.16,-3.42,9.62,0.05,-0.11,-0.03
2.0,1.0,3824297352.0,-2990.0,455.0,2066.0,-0.17,-3.42,9.62,0.05,-0.1,-0.03
2.0,1.0,3824283681.0,-3002.0,458.0,2050.0,-0.17,-3.41,9.62,0.05,-0.11,-0.03
2.0,1.0,3824270009.0,-3028.0,464.0,2036.0,-0.16,-3.41,9.62,0.05,-0.11,-0.03
2.0,1.0,3824256337.0,-3005.0,447.0,2022.0,-0.17,-3.41,9.62,0.05,-0.11,-0.03
2.0,1.0,3824242665.0,-3010.0,451.0,2050.0,-0.18,-3.42,9.61,0.05,-0.1,-0.03
2.0,1.0,3824228017.0,-3022.0,445.0,2016.0,-0.17,-3.43,9.61,0.05,-0.11,-0.03
2.0,1.0,3824214345.0,-3008.0,476.0,2054.0,-0.17,-3.42,9.62,0.05,-0.11,-0.03
2.0,1.0,3824200673.0,-2942.0,447.0,1994.0,-0.17,-3.41,9.62,0.05,-0.11,-0.03
2.0,1.0,3824187001.0,-2966.0,485.0,2013.0,-0.17,-3.42,9.62,0.05,-0.11,-0.03
2.0,1.0,3824173329.0,-2986.0,466.0,2046.0,-0.16,-3.41,9.61,0.05,-0.11,-0.03
2.0,1.0,3824159657.0,-2982.0,487.0,2058.0,-0.17,-3.42,9.62,0.05,-0.11,-0.03
2.0,1.0,3824145985.0,-2978.0,478.0,2078.0,-0.17,-3.41,9.63,0.05,-0.1,-0.03
2.0,1.0,3824132313.0,-2993.0,504.0,2059.0,-0.17,-3.41,9.61,0.05,-0.11,-0.03
2.0,1.0,3824118642.0,-3001.0,496.0,2000.0,-0.17,-3.41,9.62,0.05,-0.11,-0.03
2.0,1.0,3824104970.0,-2984.0,473.0,2054.0,-0.18,-3.42,9.61,0.05,-0.1,-0.03
2.0,1.0,3824091298.0,-3009.0,507.0,2045.0,-0.18,-3.41,9.62,0.05,-0.11,-0.03
2.0,1.0,3824077626.0,-2989.0,490.0,2088.0,-0.17,-3.41,9.61,0.05,-0.1,-0.03
2.0,1.0,3824063954.0,-3000.0,473.0,2021.0,-0.16,-3.42,9.63,0.05,-0.11,-0.03
2.0,1.0,3824050282.0,-3012.0,498.0,2021.0,-0.17,-3.41,9.62,0.05,-0.1,-0.03
2.0,1.0,3824036610.0,-3006.0,484.0,2061.0,-0.16,-3.41,9.62,0.05,-0.11,-0.03
2.0,1.0,3824022938.0,-2998.0,480.0,2059.0,-0.16,-3.41,9.61,0.05,-0.11,-0.03
2.0,1.0,3824009267.0,-2986.0,498.0,2009.0,-0.17,-3.41,9.62,0.05,-0.11,-0.03
2.0,1.0,3823995595.0,-2967.0,474.0,2026.0,-0.17,-3.41,9.62,0.05,-0.11,-0.03
2.0,1.0,3823981923.0,-3006.0,473.0,2038.0,-0.17,-3.42,9.62,0.05,-0.11,-0.03
2.0,1.0,3823968251.0,-2990.0,497.0,2035.0,-0.17,-3.42,9.61,0.05,-0.11,-0.03
2.0,1.0,3823954579.0,-2991.0,475.0,2023.0,-0.17,-3.42,9.62,0.05,-0.11,-0.03
2.0,1.0,3823940907.0,-3027.0,484.0,2000.0,-0.17,-3.41,9.62,0.05,-0.11,-0.03
2.0,1.0,3823927235.0,-3020.0,498.0,1952.0,-0.16,-3.41,9.62,0.05,-0.11,-0.03
2.0,1.0,3823913563.0,-3026.0,498.0,2036.0,-0.17,-3.41,9.61,0.05,-0.11,-0.03
2.0,1.0,3823898915.0,-3039.0,451.0,1964.0,-0.15,-3.41,9.61,0.05,-0.11,-0.03
2.0,1.0,3823885243.0,-3024.0,462.0,2011.0,-0.17,-3.41,9.61,0.05,-0.1,-0.03
3.0,1.0,73823242.0,-3762.0,922.0,-3647.0,1.05,1.4,4.62,-0.55,-1.53,-0.06
3.0,1.0,73809570.0,-3598.0,874.0,-3631.0,1.24,0.14,5.83,-0.49,-1.64,-0.11
3.0,1.0,73795899.0,-3441.0,834.0,-3525.0,1.22,-0.87,6.84,-0.44,-1.74,-0.13
3.0,1.0,73782227.0,-3284.0,790.0,-3481.0,1.95,-2.64,8.95,-0.45,-2.06,-0.1
3.0,1.0,73768555.0,-3144.0,769.0,-3397.0,1.98,-3.28,10.83,-0.52,-2.3,0.09
3.0,1.0,73754883.0,-2993.0,817.0,-3216.0,3.13,-1.59,18.31,-0.22,-2.38,0.37
3.0,1.0,73741211.0,-2944.0,828.0,-3121.0,3.53,0.5,24.0,0.06,-2.04,0.33
3.0,1.0,73727539.0,-2811.0,834.0,-2994.0,3.67,6.72,35.94,0.13,0.09,0.02
3.0,1.0,73713867.0,-2793.0,877.0,-2997.0,2.54,8.19,37.7,0.14,1.71,-0.0
3.0,1.0,73700195.0,-2868.0,861.0,-3164.0,1.79,9.5,35.82,1.12,4.06,-0.15
3.0,1.0,73686524.0,-3100.0,832.0,-3351.0,-1.17,6.9,20.16,1.67,3.83,-0.3
3.0,1.0,73672852.0,-3431.0,919.0,-3545.0,-0.36,5.11,12.73,1.89,3.52,-0.43
3.0,1.0,73659180.0,-3739.0,963.0,-3622.0,-1.29,0.04,-4.39,1.16,2.2,-0.44
3.0,1.0,73645508.0,-3973.0,1012.0,-3692.0,-0.9,-1.45,-8.87,0.65,1.39,-0.39
3.0,1.0,73631836.0,-4129.0,1017.0,-3709.0,-0.55,-3.44,-11.14,0.06,0.19,-0.34
3.0,1.0,73618164.0,-4208.0,988.0,-3672.0,-0.47,-3.54,-10.6,-0.17,-0.43,-0.24
3.0,1.0,73604492.0,-4139.0,971.0,-3704.0,-0.34,-2.88,-9.77,-0.49,-1.77,-0.2
3.0,1.0,73590820.0,-4038.0,930.0,-3704.0,-0.74,-3.11,-5.0,-0.65,-2.25,-0.12
3.0,1.0,73577149.0,-3839.0,901.0,-3759.0,-0.23,-3.45,-1.6,-0.67,-2.44,-0.07
3.0,1.0,73563477.0,-3635.0,887.0,-3714.0,0.31,-3.83,5.77,-0.66,-2.51,0.09
3.0,1.0,73549805.0,-3392.0,810.0,-3652.0,0.7,-3.6,9.63,-0.67,-2.58,0.24
3.0,1.0,73536133.0,-3010.0,544.0,-3538.0,2.0,-1.5,17.6,-0.41,-2.83,0.6
3.0,1.0,73522461.0,-2847.0,825.0,-3313.0,2.44,0.07,23.81,-0.23,-2.72,0.7
3.0,1.0,73508789.0,-2747.0,849.0,-3195.0,3.85,7.4,38.14,-0.01,-0.54,0.29
3.0,1.0,73495117.0,-2733.0,850.0,-3126.0,3.54,9.29,39.2,0.28,1.4,-0.03
3.0,1.0,73481445.0,-2774.0,856.0,-3163.0,1.98,10.51,39.2,0.38,3.05,-0.02
3.0,1.0,73467774.0,-2981.0,903.0,-3381.0,0.15,9.15,27.13,1.15,4.26,-0.38
3.0,1.0,73453125.0,-3507.0,936.0,-3669.0,0.23,6.47,16.56,1.65,3.61,-0.5
3.0,1.0,73439453.0,-3836.0,994.0,-3722.0,-0.69,-0.62,0.82,1.9,3.07,-0.43
3.0,1.0,73425781.0,-4142.0,1065.0,-3716.0,-0.66,-1.47,-5.21,1.29,2.47,-0.32
3.0,1.0,73412110.0,-4295.0,1106.0,-3687.0,-0.95,-4.13,-12.56,0.22,1.0,-0.17
3.0,1.0,73398438.0,-4439.0,1125.0,-3669.0,-0.91,-4.94,-13.23,-0.08,0.34,-0.02
3.0,1.0,73384766.0,-4487.0,1137.0,-3638.0,-0.72,-4.0,-11.89,-0.48,-1.04,0.16
3.0,1.0,73371094.0,-4436.0,1110.0,-3654.0,-0.75,-3.18,-10.07,-0.67,-1.7,0.22
3.0,1.0,73357422.0,-4254.0,1014.0,-3698.0,-0.73,-2.65,-7.1,-1.01,-2.2,0.23
3.0,1.0,73343750.0,-4042.0,1002.0,-3752.0,-0.48,-2.07,-0.32,-1.02,-2.72,0.19
3.0,1.0,73330078.0,-3759.0,925.0,-3797.0,-0.4,-2.15,3.43,-0.95,-2.85,0.21
3.0,1.0,73316406.0,-3495.0,898.0,-3750.0,0.54,-2.09,12.21,-0.75,-3.07,0.46
3.0,1.0,73302735.0,-3205.0,858.0,-3648.0,1.33,-0.66,17.4,-0.66,-3.19,0.55
3.0,1.0,73289063.0,-2953.0,887.0,-3452.0,3.65,4.08,31.93,-0.31,-2.17,0.43
3.0,1.0,73275391.0,-2768.0,904.0,-3289.0,4.26,6.85,38.31,0.12,-0.85,0.1
3.0,1.0,73261719.0,-2772.0,887.0,-3250.0,2.99,8.03,39.2,0.43,2.2,-0.05
3.0,1.0,73248047.0,-2871.0,921.0,-3290.0,2.36,9.84,36.84,0.56,3.05,-0.25
3.0,1.0,73234375.0,-3106.0,929.0,-3480.0,1.75,7.2,27.9,0.92,3.37,-0.4
3.0,1.0,73220703.0,-3425.0,940.0,-3679.0,0.98,0.73,11.05,1.68,2.79,-0.35
3.0,1.0,73207031.0,-3711.0,1025.0,-3757.0,0.68,-1.19,3.82,1.57,2.54,-0.29
3.0,1.0,73193360.0,-4028.0,1102.0,-3763.0,0.51,-2.92,-5.35,0.73,1.63,-0.13
3.0,1.0,73179688.0,-4259.0,1139.0,-3720.0,0.48,-3.12,-7.64,0.38,1.14,-0.04
3.0,1.0,73166016.0,-4343.0,1171.0,-3631.0,0.39,-1.66,-9.21,-0.05,0.23,0.04
3.0,1.0,73152344.0,-4375.0,1139.0,-3670.0,-0.09,-0.74,-9.47,-0.29,-0.36,0.06
3.0,1.0,73138672.0,-4351.0,1116.0,-3665.0,-0.17,0.07,-8.94,-0.49,-0.94,0.06
3.0,1.0,73124024.0,-4235.0,1084.0,-3736.0,-0.51,0.73,-4.58,-0.82,-1.84,0.01
3.0,1.0,73110352.0,-3969.0,1034.0,-3766.0,-0.95,0.34,-2.49,-0.88,-2.18,-0.01
3.0,1.0,73095703.0,-3744.0,976.0,-3794.0,-0.7,-1.14,3.2,-0.86,-2.53,0.02
3.0,1.0,73082031.0,-3468.0,901.0,-3759.0,-0.21,-1.99,6.6,-0.88,-2.48,0.06
3.0,1.0,73068360.0,-3211.0,846.0,-3675.0,0.81,-3.7,12.89,-0.79,-2.58,0.3
3.0,1.0,73054688.0,-2960.0,823.0,-3527.0,1.56,-3.43,16.23,-0.71,-2.73,0.52
3.0,1.0,73041016.0,-2789.0,851.0,-3304.0,3.35,-0.13,27.72,-0.33,-2.28,0.53
3.0,1.0,73027344.0,-2645.0,861.0,-2990.0,4.58,3.92,35.78,-0.12,-1.44,0.38
3.0,1.0,73013672.0,-2630.0,921.0,-2910.0,3.12,9.03,39.2,0.2,1.26,0.03
3.0,1.0,73000000.0,-2612.0,909.0,-2989.0,2.73,11.51,39.2,0.25,2.61,-0.12
3.0,1.0,72986328.0,-2769.0,879.0,-3224.0,1.54,11.09,37.05,0.47,3.45,-0.36
3.0,1.0,72972656.0,-3057.0,910.0,-3466.0,-0.01,5.13,17.68,1.41,3.69,-0.61
3.0,1.0,72958985.0,-3455.0,926.0,-3714.0,-0.5,1.74,9.34,1.92,3.25,-0.65
3.0,1.0,72945313.0,-3851.0,982.0,-3757.0,-0.49,-1.79,-3.7,1.34,2.78,-0.63
3.0,1.0,72931641.0,-4290.0,1079.0,-3705.0,-0.81,-3.6,-8.9,0.8,2.23,-0.55
3.0,1.0,72917969.0,-4475.0,1098.0,-3718.0,-1.07,-5.98,-14.33,0.3,1.01,-0.2
3.0,1.0,72904297.0,-4562.0,1135.0,-3679.0,-1.01,-5.01,-14.64,0.14,0.36,-0.03
3.0,1.0,72890625.0,-4552.0,1154.0,-3633.0,-1.37,-3.82,-14.75,-0.24,-1.0,0.11
3.0,1.0,72876953.0,-4509.0,1130.0,-3710.0,-1.81,-0.27,-10.67,-0.54,-1.67,0.33
3.0,1.0,72863281.0,-4349.0,1120.0,-3728.0,-2.1,0.64,-7.7,-0.77,-2.01,0.33
3.0,1.0,72849610.0,-4035.0,1068.0,-3835.0,-2.09,1.76,-1.14,-0.99,-2.64,0.28
3.0,1.0,72835938.0,-3692.0,964.0,-3906.0,-1.63,1.33,3.39,-0.92,-2.76,0.25
3.0,1.0,72822266.0,-3352.0,901.0,-3877.0,-0.14,0.39,11.21,-0.86,-2.82,0.2
3.0,1.0,72808594.0,-3054.0,828.0,-3688.0,0.7,-0.24,14.96,-0.87,-2.94,0.2
